weight,concentration,grade
19.557444196711252,26.705837480877943,-1
6.06963416342624,25.6983600382286,-1
12.246108159658723,17.411301817679472,1
13.399075853282735,15.753450526791617,-1
5.064110987926407,21.835696838585648,1
10.46583154257261,23.352447058472855,2
10.894156723245292,20.745511278006944,2
11.455580611879464,21.076455355333675,2
15.764331493077554,20.9810732840556,1
7.046667211206493,15.706491338839601,1
13.335176260333176,16.81167729449628,1
13.25115676890421,14.680776035703087,-1
7.567555891676827,22.001773003615856,1
15.005146287872627,21.264055067703737,1
7.900596311036486,17.34966706964767,1
8.455193233456148,22.62184542042942,2
10.129565822721034,15.13153685394801,1
10.424292930669758,23.642798926869997,2
6.035271076298355,17.82255364062633,1
12.392480210333105,19.167521629827597,1
5.003425780078855,15.389341740611487,1
11.095109680547539,16.081750981025607,1
7.160451587110414,18.8498490987311,1
16.745135350832875,17.40269521594894,-1
8.438969471297954,13.850830840742823,1
9.091818616544643,21.335058714302054,2
14.849732792300731,20.136471000025903,1
12.089184607734575,21.192340128098202,2
13.23464257359393,16.850026077884102,1
9.97305838598292,21.603412278242505,2
14.14328912471918,17.629256509694212,1
8.948046817304613,16.938460770584722,1
7.411493174211309,11.326339666231545,-1
12.54347205865005,20.215212596530314,1
6.4164480265436685,17.855044409079696,1
7.732812016777755,22.5634259063847,1
7.563471014224233,22.463637309866836,1
13.371211300618885,23.29181573673936,2
8.0220788827332,20.655445079074784,2
6.046822371092186,18.26036610095208,1
11.309049550063238,23.16458601754472,2
5.234081619819235,16.01870726147235,1
12.097524697980033,18.768766608978158,1
9.354944520491692,17.244219915699922,1
15.787890598676821,18.78599635656372,-1
9.579863793062897,16.124981132765136,1
13.138411190991048,28.271525434887163,1
9.974610149747567,20.605959211442666,2
11.729852400424775,21.311644768615107,2
10.952139857415657,13.769361526355462,-1
8.938679231328424,17.459637022000692,1
10.91576290002036,22.538078341295183,2
12.697552213332834,22.311783336585027,2
6.124520866943655,15.781321927288463,1
8.026174367237605,21.552926823285407,2
9.628272605069828,14.091544132718798,-1
9.262601794325752,13.455464275251243,-1
8.182771487031701,21.793668482596548,2
7.55747954346579,24.27921023193162,1
3.7528827216340837,22.28501337457402,-1
8.286084264367934,19.43610106436506,2
9.597913422375811,23.820589340123064,2
10.718961568530304,18.96076336578879,2
7.664603742724854,19.268281241184628,2
8.740991831985458,30.80453082375529,-1
13.965631297578984,22.666412811417974,1
17.437556754245414,20.798438685913016,-1
12.067550647508037,16.053452361644336,1
7.330190423477815,16.936241629922336,1
13.721512612406542,22.38681435202307,1
10.944304707820873,18.956168370779874,1
6.909842597917711,21.294699654178377,1
8.424465487306964,23.590733244920774,1
8.213299263789976,23.360235157482414,1
11.528913778962542,21.928507800048795,2
7.712138012981722,16.491308329501727,1
14.01623440803461,14.076117399691773,-1
8.76940442601931,18.18695885227646,1
4.356486645569955,15.709397629211754,1
9.540734084494058,21.7858242408583,2
7.5401148244653955,23.758327284181973,1
12.475632346152615,23.128853261514188,2
9.965360715467792,18.449345454457195,1
8.819226935559168,21.92507616042049,2
12.559037889954457,29.775273660247308,1
11.224987083787228,19.67417237501011,2
6.854328406371759,16.824405866726696,1
12.120402043007346,18.023854773538993,1
9.403475172394677,19.682474408847668,2
9.208085748929483,22.17134017760472,2
12.338310557477792,24.947971897323864,2
6.32361545649256,20.248678838528903,1
6.155064784728253,19.086975440900147,1
14.27160947753507,24.140782721118704,1
4.765706835153414,19.079233161876555,1
10.925153923082412,23.505931041424198,2
10.504239778427177,21.752792545439362,2
9.678990037430259,15.476146440760438,1
9.381877441613351,25.051024823617855,1
7.175842343748098,21.078707024044796,1
6.745820681346364,19.680665164169287,1
8.013543795755997,20.952592840161582,2
9.797070010281876,15.851720167402046,1
9.311417728947642,18.36544624688449,1
9.007611049201264,22.407099339071372,2
12.068879663337583,24.29134308005186,2
10.553408807495256,24.284658564336397,2
10.514495633110167,21.7872945828196,2
9.834432418226385,17.861665220525627,1
9.895939774125202,28.99536863572706,1
9.604320664331409,19.835022910525037,2
12.506551515324947,18.308350290143196,1
7.806595513422105,21.406015981143376,2
8.01927087678781,17.629477270371236,1
8.999823770144777,26.180420715651614,1
6.077694189033556,23.662117233137614,1
9.885410392542473,18.61781808834682,2
12.13785401436364,22.858705418931937,2
8.590142233234989,24.178456269569132,1
8.173867463252478,22.400615718232846,2
13.471417463518192,22.29582864944706,1
12.142327296365284,19.710350665328146,1
7.576711576137084,19.328517549063996,1
8.032434603137476,13.028298649521531,-1
10.200337593305049,20.212370245179283,2
9.525446379897705,23.25662837876701,2
11.107643885170834,12.997984122537295,-1
9.722130511712873,16.163101687773505,1
10.952152601411557,20.1704112912684,2
7.130055980811541,14.867974613946744,1
9.365774528166932,24.004500974355743,2
6.360955861371634,19.478436526072414,1
7.7533354170404465,22.408385372793,1
9.676987237832972,21.561651966660396,2
14.985686482890953,23.832471554193912,1
12.387396181280549,17.172811396152877,1
13.132718459582822,12.883086653990725,-1
8.311802080499774,17.513139418208635,1
9.860281181306751,21.20288510693531,2
8.291224063138388,16.656961888723426,1
7.241212862813121,17.62358306269621,1
7.152434003325416,22.732682556910593,1
9.534388563760743,22.819529192793134,2
19.422923462214015,26.032891129190457,-1
12.792115078129871,21.917350509153774,2
12.524576396944191,20.456824177949684,1
13.209930168225522,19.377453354364434,1
9.62036337700261,20.518259458087275,2
9.164281274635938,20.274784232364123,2
9.276966690915597,20.419753987875076,2
9.308920247973585,25.022138164025947,1
6.583075660041103,23.34180939441622,1
11.003290734840139,20.291548536754146,2
13.663214942802988,15.872612549594697,-1
10.604489741061903,25.793822776343042,1
11.059246491293115,15.560742454350004,1
8.17261715964587,14.445936372858675,1
10.644801759375211,19.263679964053587,2
10.314893505478162,23.023066400956676,2
12.732893995328004,20.638299492079057,1
10.052306640904728,17.271156320922028,1
7.024871678610158,14.880914193442425,1
4.4241308949221985,16.273948551393552,1
5.649060082106488,14.396576479318592,1
5.552881491295105,24.248714386063675,1
14.772959409141809,20.904181615660978,1
6.6899858552822105,20.638227904523756,1
8.72477382890447,14.41526596651937,1
9.864303257776012,23.43820258574378,2
11.672325923355746,20.946333110916356,2
9.974382920101684,17.422087432390107,1
8.073985746613591,24.18400213893327,1
8.44785676792792,18.3720005326468,1
8.736306941255817,25.24414533827106,1
14.512580407711601,20.98559801311426,1
10.05122290163591,20.171626291593057,2
9.73098074232854,19.567054394308762,2
10.085398756745295,24.75109123501265,2
12.199052560175716,20.85834333925557,2
14.846337761453073,18.594471602252064,1
10.043933667547666,17.953222431509598,1
15.078963528980678,19.09107868809251,1
12.679124041494065,22.47101535139488,2
12.917502634875163,25.403796473470287,1
12.121954111324325,26.96805492229334,1
9.811990175906445,25.34548571826705,1
8.299040855326114,32.37588835645972,-1
8.506845735529513,27.961326400733974,1
8.372245477448173,23.457904293255844,1
14.86539991828289,16.98076664993136,-1
9.053948426853406,24.31643125949565,1
13.971351805865705,24.462446957738763,1
10.015562552558949,20.465084133087508,2
10.174322637762405,17.831328264121275,1
4.879361657429727,16.63109618927089,1
8.80498458275176,19.133325749454265,2
11.933095272476569,17.907868559960534,1
7.156108265292662,23.14788945408563,1
8.227022405308734,17.10656877342364,1
9.860039085898089,27.031896615529217,1
6.119437620040016,19.979158671193733,1
11.549855477711802,28.151325657051686,1
7.174781803453509,16.29506425178374,1
11.8436822126213,20.24297056871812,2
4.2709577963420955,19.485513594034295,1
5.337364091782208,19.488359881932805,1
7.802848968335765,17.00837850538797,1
14.375040096775935,23.358006922854756,1
9.85891835550652,20.35342942771539,2
12.439604865319547,19.62621517678396,1
10.679889343622676,22.694767581991645,2
11.16527805472859,16.81284794679772,1
10.725531655794544,20.809118241436767,2
9.96308030522912,20.408811139590462,2
8.953569058857203,22.193755809917338,2
12.662409382883153,26.40857839114033,1
5.969051267408109,20.96112866112379,1
12.836749529531614,22.334319209259192,2
5.777216055185301,19.789079346572773,1
17.082464023168342,20.100190884711278,-1
8.365026309351583,19.804044351511582,2
8.548995534058077,20.78735074207917,2
7.20051556252527,14.26840661282956,1
14.788630712336431,16.022115833560147,-1
12.81089408473106,21.122848348116662,2
4.465255790741264,23.939190563904823,-1
12.147802129479409,17.389251924166395,1
11.63513544825952,20.5091422189442,2
11.023146164870909,23.800270227235405,2
12.740801109120943,21.411031490022136,2
7.358108626429159,23.822538100616367,1
10.241415745135471,19.88992226945151,2
9.267681458339693,23.34184637662816,2
10.201159457007119,21.575764307427747,2
7.442723796963744,25.034730919829776,1
6.136460051712495,22.41731003160165,1
4.480598426824546,21.53439797957862,1
6.895170631527957,17.586047061065884,1
10.5901995961692,21.742894665587112,2
11.808951133162351,16.987014770234826,1
12.315449373499803,15.85237943583991,1
8.288062517075204,22.268317833547957,2
6.878097563800261,31.623042723221097,-1
11.793240065482564,22.218181984186863,2
8.90016659818523,23.07615146990508,2
12.23418646626866,24.318591349337822,2
10.79126152282129,15.307398130907476,1
11.18917504840744,20.036761646686532,2
11.250326987629167,22.902373327368615,2
16.105139308662647,14.527856864071092,-1
6.5279723040763775,20.032057348658263,1
6.802006795642024,21.108679098378918,1
7.849974888608866,27.00212688301703,1
10.716560035073815,19.042335365091876,2
7.070079731356861,19.552706296059,1
8.992327405634022,25.28306784372848,1
11.636111385863213,18.420155420010357,1
12.959887893288574,18.472077201312963,1
9.588368773212316,24.918881549235095,1
13.147614346526847,16.368079900133623,-1
8.507087094719314,23.447442222810878,2
5.175420993669596,18.319527660337844,1
8.143385181083637,17.752909092302904,1
12.605848633934691,22.35630549922384,2
7.285415004926936,20.07461894917026,1
6.19330868421551,28.13718817018653,-1
5.090010279052821,18.861448594706044,1
10.426185893497959,16.155428016794602,1
12.699597448382745,18.242495828948222,1
12.568007906440686,27.95867492236502,1
16.58042441184355,18.363326839531734,-1
11.900274255499733,22.170636874124526,2
6.70765461366423,16.055232017980927,1
9.553613332171901,21.364152533216377,2
7.759363467009747,19.689993876920425,2
12.279312133339019,14.563686969539726,-1
8.806598691713523,20.548828759793214,2
7.861818147290942,17.516619212991806,1
11.870421462022419,19.6510320850086,1
11.690988693201145,21.17629592576583,2
6.641224010927068,20.550398771970883,1
13.714745998517285,20.862829903807597,1
10.682445021505801,21.408823772319586,2
13.74147004885173,16.698748274558717,-1
7.548076930273964,19.543520726979793,2
10.430294565020327,21.653255065793992,2
7.097624054966259,20.799942977172503,1
13.15420848969191,19.83610223838265,1
11.325866874619496,26.062331566368613,1
10.00996119502429,24.267566756950654,2
9.983006812573628,22.981669919420085,2
9.606011742823842,13.579845289473148,-1
4.474665763694147,18.410139608407807,1
5.871498375335857,15.627418018290307,1
11.246938600584791,20.631645708839056,2
7.31102725360928,19.57113416245584,1
15.751754515026935,23.70856501080691,1
6.878858314379252,22.80121744865047,1
9.699996893418902,14.412295285012442,1
12.44711823818405,21.17102905446574,2
11.628804914877147,19.720106806556917,2
7.11260481614463,24.361890013543242,1
14.2781567687387,26.145357506498982,1
9.61197629416055,12.51346827653555,-1
11.876626533962888,20.80626843897411,2
12.855871761663902,20.53475088519474,1
9.251373523136404,24.408503413369296,1
9.43746651327293,18.490664992150627,2
13.123716053439757,27.3031414725594,1
15.943649658297868,20.91444543181815,1
5.680146974164109,21.428010345937516,1
8.718533020384744,22.518110979400895,2
13.834884193830014,17.901745449461604,1
3.4568435684912746,22.951299021109545,-1
10.15280820618357,14.693241640444636,1
8.143410793659626,20.746070323062224,2
10.491425315248321,15.715812057803653,1
8.483689167940128,12.36442331554346,-1
8.792857967370901,18.06351699060287,1
12.480146989906498,27.543210214073817,1
10.048424314277273,27.264464053918307,1
10.952985192043581,14.352560738214171,-1
8.27261600997843,23.68416399145519,1
10.424925710349074,20.665829379831106,2
8.72893952544002,26.775160304817334,1
13.087377635309181,16.273466116914907,-1
9.455316091181217,16.957123775683776,1
7.55001095391154,16.4522780816568,1
4.4960144167673235,21.720049360932787,1
5.800072453273634,21.953003601524763,1
8.79866675635071,19.30891184294834,2
4.425167914220852,23.612935946392305,-1
10.967182452638358,17.858766108516402,1
9.939954294295793,12.306845142767589,-1
10.136533928794108,20.127260426587238,2
3.5674874814796933,19.501442417234816,1
7.6881227764775435,18.35478452672447,1
10.308617432224446,26.629544094233992,1
7.049922052382071,24.74188529920328,1
9.268815288395103,23.294149211146298,2
12.698441666275944,16.55327731008966,1
9.53271489995804,21.625484969289808,2
14.072596997861751,20.33312233882581,1
10.557881516920686,24.730011112460517,2
9.632541812559294,22.72791951349433,2
5.489232692473112,12.71579855075181,-1
8.4004068606434,11.587091950788171,-1
16.773373733294747,21.35317416693602,-1
9.396001991486987,22.7027227439799,2
10.922324745991087,16.36182632095998,1
3.3695051683553903,17.665809345329336,-1
8.103462949041626,28.90482635760085,-1
6.810948150487435,13.988899117485435,1
6.967106125204448,26.073250520055538,1
11.823826705720009,22.149793236413323,2
10.908215821854327,13.791441832853623,-1
9.066367035210444,21.249191559870944,2
14.444844859299685,26.98146314457089,1
10.021818761566951,21.562204232259088,2
8.09201547767561,15.188437985976684,1
7.800072831124596,18.59514341327708,1
9.767487598317034,22.55517878836818,2
8.428308718405319,22.23444776449141,2
10.340982346877748,20.674388517801653,2
5.840038249893619,20.25521074865092,1
10.369412279068396,17.758867343539407,1
17.702905310473035,22.87237537756433,-1
12.29452027126015,20.882609209656657,2
5.917286975527311,23.719495583436235,1
10.327300274231723,18.812393754677288,2
9.997963034596667,19.002335924386205,2
15.626032650414135,19.48522440006619,1
12.239717999291187,26.637513018191385,1
5.190503912305252,20.59780633098645,1
12.136206351841102,22.62699745122133,2
11.281564164815558,11.417833840250527,-1
14.015871044538716,23.55070759512324,1
9.363040143473203,26.881160252719077,1
11.194630650719075,21.467746586996004,2
9.686534347839823,19.730761497855486,2
13.158537411099577,18.504615899488947,1
6.879872048631512,17.476332332417716,1
6.8479061895291045,21.98436406054869,1
12.747976081004202,18.94791393875464,1
5.565247239334611,25.40735707066024,-1
9.040538359746341,19.422060797983306,2
14.953258676248959,18.687217970207108,1
8.711941296961843,21.865324296472984,2
7.883451044749444,17.030241523102376,1
13.956085269288334,19.70930392464768,1
12.229803924048513,19.654810894761056,1
5.984476114777527,17.926613990479296,1
6.81233994193133,17.140205701778818,1
10.771274497233808,20.86446672436023,2
14.534893310942602,19.45025477019925,1
5.6316735792611325,27.2247020793808,-1
12.906277868099341,12.762783158452176,-1
9.89453567221207,15.069659775179716,1
12.464527281383722,23.0252446021584,2
9.882915713115214,13.126981207889543,-1
13.0931989034664,25.267522899345078,1
11.511131881965802,15.354071318442205,1
7.001628394681465,23.715280800880482,1
9.747228942516857,19.64060936097592,2
7.847376142148218,26.114337782818232,1
8.065287140179086,16.58264241748389,1
7.306053152760271,18.863327603181858,1
9.314398978964938,18.732589172978823,2
9.26310829132754,20.68084262767021,2
15.41601221495079,16.027586546658704,-1
11.11583637184197,20.647280865677583,2
12.958630462608996,19.43902056367354,1
16.236983633329093,18.436611903172025,-1
12.09870817358106,17.926339230731184,1
13.600480345338376,22.104765195330383,1
5.260513632905929,21.24276868140479,1
10.729763551924059,19.546459708593705,2
12.227384198476244,10.276311265534156,-1
8.528824223546636,20.71285280836017,2
8.03594508637697,20.617397554311815,2
4.09484975923956,19.29419221432042,1
12.158987882898456,24.379307716105856,2
12.34147519570936,13.97696026443655,-1
15.58883100342546,24.23319531671066,1
6.482142675025683,19.436247405195232,1
8.146243337974255,19.076527228804576,2
14.145662332749895,19.61435514174175,1
10.033849699194162,17.956133121971078,1
10.268971347259951,19.456031049062926,2
9.314202405835358,14.427058349786265,1
6.366414953689867,23.21618226571239,1
10.763165106483042,20.661410547697105,2
8.394744310410207,22.147885154073148,2
5.224087849318159,20.56200036579411,1
3.0679536272348447,17.7114847889903,-1
3.5362683174188856,23.359723685125132,-1
16.600290348462476,13.212484996112309,-1
19.536955936128837,19.645528219519242,-1
11.16737204662657,18.74193591562232,1
12.741962221978072,16.391664859055766,1
6.222668728917403,20.704857549153807,1
6.198517784518263,20.245955540005085,1
17.609455012417495,17.15682467834121,-1
10.742928811168973,19.35686596479953,2
13.639596883101637,15.365574415025026,-1
9.790134160021367,21.503165638734142,2
15.930953081405978,19.82928708369378,-1
7.012689797562934,19.376940591812257,1
12.37088658210469,15.551241633949095,-1
6.681685593418586,16.531842921353608,1
11.231937160329181,26.747756620035663,1
8.870674194748688,21.75226869488181,2
6.091439377852509,20.70838915058464,1
9.46375540045382,24.446774952125843,2
12.258140025968162,26.14526480441888,1
12.308246733136055,23.05006994955817,2
8.750081822278027,18.55032454726741,2
4.722966361385782,22.774146281464056,1
7.232795567520917,16.884496996044927,1
9.722195568565366,17.472446129748732,1
3.978440438277117,24.283292906256243,-1
9.733352595294203,19.254833237196937,2
8.0909639269955,29.541367529164557,-1
6.299633287576098,17.157104756819813,1
5.700266618696807,19.17582582714978,1
9.97842673875178,24.295579981994607,2
12.083228902969184,15.020212743677973,-1
7.451411472015776,16.083182327970928,1
7.103558478123976,26.494903135185353,1
13.768834226112705,21.697435601650643,1
12.995306974617893,19.504137036007002,1
13.636342020827549,15.773097187846652,-1
11.332476201356013,19.719164343437512,2
15.5176822367122,20.391538121459394,1
10.289940615509508,23.706123018516216,2
9.316114319022722,25.02087301762039,1
13.338054367199243,18.450221157116772,1
9.30963866663303,17.06379478871199,1
5.782884889121064,19.651897045063727,1
7.145507258823023,20.419512494181077,1
3.935907860801051,23.722501841806345,-1
7.7858631674464,25.01500766686646,1
11.219846301768817,20.153734693846985,2
13.267800553126648,20.128222926340822,1
10.354579025094925,17.06881796649924,1
8.991249404900246,21.985965416200226,2
8.888860693677396,19.45807241867282,2
7.129233685935473,12.059963474671203,-1
8.21470441195462,19.139752824673327,2
11.396804661560523,17.77986609046161,1
12.857243361078638,22.79422506249059,2
12.469855837596228,20.454024912129682,1
8.52140117096519,19.74596778772559,2
8.47669743234133,25.64770155382099,1
8.267864887471177,13.032518753518447,-1
12.542732786518481,21.588064756499428,2
7.087038591956155,24.460827723741573,1
9.798335518822316,20.51077913296565,2
7.60250234120824,24.339951802594705,1
8.352105439894554,10.669461673785149,-1
10.289398264864,20.961007164101428,2
6.889317516851836,25.77361885187947,1
12.320557760167677,23.864560505278373,2
10.117089913984314,22.578731848656258,2
10.49305321474179,30.60160108845389,-1
15.606177939713659,19.097617701779143,-1
4.653018322320651,14.225085801432304,-1
7.789062533472508,22.712522843568085,1
13.376125846895938,15.305055176172365,-1
10.636945332843858,18.25164505927449,1
8.371434981647766,19.46236647974809,2
13.904917093502537,23.402486899117246,1
8.858251364322708,18.47047776679768,2
5.263346513419266,21.107168281946162,1
12.44425019913518,21.185388036409478,2
5.439899113801813,23.797633577312485,1
12.169519308651974,13.217512405293608,-1
12.985028185798143,25.55135714155547,1
12.788191658444283,22.312057916149907,2
9.177718929427405,22.05889798284909,2
11.062722741438577,17.60942755364253,1
14.292011814497767,21.321006599672756,1
8.485555673665292,26.610564967556417,1
13.110438420848883,15.657492814911993,-1
4.998049216860855,27.239150896117426,-1
10.960782417986374,22.852195396939333,2
11.650911738575857,26.62287058498125,1
8.27920395060273,16.22827219571282,1
14.707694249036603,22.383099540462478,1
5.54606478504514,23.070323285703534,1
5.2280921933722375,24.904097489054802,-1
12.886034441561552,20.354375404771268,1
15.349783828327272,18.543841804335806,-1
14.205846892275382,22.31331732668893,1
10.962646132819202,29.65457493521263,1
8.56370471541474,24.445317419808998,1
9.334960209263373,14.992345146002306,1
7.336094202336238,18.07547931064853,1
12.079374592917942,27.520540167638345,1
8.336189335908163,22.17636718885384,2
8.184441716427745,17.198987711582795,1
8.008232906979165,22.696405681476488,2
3.9213092795259286,17.2620269815641,1
8.496844174743579,23.86892746097505,1
5.419215908484933,13.672807683428145,-1
5.703222673146846,14.388687977744166,1
9.116098412030759,13.95775707532594,-1
10.431090219768192,17.871013738699887,1
10.97401731519436,30.675079924737837,-1
7.014456988255645,17.74640181136009,1
11.10391150212645,13.061546049620734,-1
8.433966403314853,13.890615348262738,1
4.651179624980951,18.056535120637687,1
5.096518584597513,21.677177971121854,1
12.322691586504696,27.523243186771737,1
11.090897842574059,24.014012318927186,2
15.493703025719427,13.416297728306255,-1
5.169293304022207,25.071968686514793,-1
10.814405969631721,16.570567773430238,1
13.028147701194138,23.2310123736213,2
9.697213719231131,10.729609063558694,-1
10.672285413339289,23.17146276395401,2
7.132241146708229,22.820288096553583,1
11.443793392796636,23.70195956128812,2
7.489628457636156,16.63653537358382,1
6.070869453055374,24.999254638065032,1
14.843022265516039,23.959097008078906,1
6.063360949951021,20.173943902266917,1
4.697702957787021,11.814971435883733,-1
16.03125651963304,14.792688283743432,-1
5.667080550713549,22.232557475836433,1
8.415816523008255,20.51025563794192,2
12.705703781003153,18.856902877339746,1
8.697112412880283,20.181978830994304,2
9.869173291189362,18.33053876897901,1
11.074165100084826,16.399187310440702,1
12.01726419135853,19.17431245229704,1
9.402211497974044,25.791245596228467,1
16.75271013578888,19.45771224731475,-1
13.113500984985942,22.537354108245722,2
11.429173584733265,17.304179986887522,1
12.023023546114535,17.779639607098872,1
7.945521513220734,20.10741688965429,2
10.575811016405611,19.850826696378093,2
8.39209900231655,17.409325498197887,1
12.763226492402785,19.818881732878435,1
4.900549850110561,19.140503700217323,1
7.091782161857974,15.359246432718217,1
7.10756315603372,17.994374778180884,1
8.561990565868433,18.30028524130974,1
10.726652769362973,15.736355556651228,1
7.054521943042673,19.26880624800678,1
13.858419069239844,18.151067135803114,1
9.429214960390212,16.916002592863446,1
8.254270563448218,21.17423477103949,2
10.825543926129226,16.745540553073944,1
7.646830669444236,17.057162236649262,1
8.991329674398798,18.84248028812961,2
14.031978326699022,17.5734939712883,1
9.544826595017321,21.73657411190156,2
13.447550429911512,14.993005264797693,-1
15.516999420240088,18.10822944426511,-1
14.791501436291117,19.757593931203534,1
15.669804337585866,14.221406543807554,-1
4.9618008948703,16.81021203049459,1
11.739224067207347,13.424194534936571,-1
4.907343379707877,20.416155196627923,1
10.839378240022402,22.864621975733623,2
3.6682069706426583,22.93775126550416,-1
9.717061543243329,27.068346120628263,1
8.402607413791682,15.128152267422614,1
11.478810016412618,11.024165514033996,-1
9.648156834414117,16.51819783037708,1
9.101616034322454,20.57786981037304,2
11.812136571995971,17.938198066902647,1
7.457647254518411,23.400830556800067,1
6.877676892708359,18.540132104502,1
8.480432362916089,25.382379336562,1
8.603196935942048,26.878709806344148,1
9.166273710657293,24.465498625641644,1
8.55268706748029,20.001148326014178,2
9.53449669390245,15.02861961923314,1
14.49084298331348,13.283907405774574,-1
13.949724333665582,17.160049835585774,-1
6.430312024144188,15.521209003371164,1
6.621377780117322,21.33382339744527,1
11.80383043016214,19.259113047153825,1
10.306150725220705,24.244083377265166,2
11.936276705791219,19.072758631898775,1
9.613650569203697,17.071828731092786,1
9.390151112255243,13.018366541260097,-1
6.089847023895249,22.541995160375684,1
8.205403697784087,17.813950856905535,1
5.924616573761653,17.822499173077418,1
6.001202917192991,16.22323112334326,1
12.52713307169008,21.871138013904353,2
9.921997820719186,20.308056483824654,2
12.671786006743133,19.147446012466652,1
8.957877935294302,14.105732868309204,1
13.459357955411136,21.386768203198812,1
11.739347093538601,21.39181529250092,2
14.742466531496113,15.643025614557674,-1
7.691272504266486,15.183635258993014,1
9.801739997423379,15.76294791058444,1
8.344130496833296,17.93084101320287,1
9.917491902659782,25.038891842135193,1
9.025935869809683,19.80886273379682,2
9.155457983400263,20.827086804599187,2
6.984238253341342,19.607206226513835,1
13.555693494534033,16.570867090792458,-1
11.68695274217709,19.566538244989992,1
5.523767084812107,21.758515429518578,1
11.772675401942287,21.573962943478886,2
12.21368998006324,20.153710587541894,2
9.03935743479643,16.965594488471314,1
6.9438791625731735,20.94968718331231,1
10.127624820078507,17.785991928087835,1
11.52129760338099,20.782787771485616,2
5.209182953773643,20.27021365611213,1
7.74728312665167,19.617015224312482,2
10.902515269952525,25.471283739441567,1
5.069642301208422,16.21963010939146,1
11.270085529068439,23.214772298764565,2
12.96408598484392,18.45842485751226,1
9.422600761758401,20.853706620221597,2
5.199956990740027,17.91208028344256,1
10.527183527871506,23.439676669289923,2
9.745009373829387,20.341869976339318,2
8.369467094787703,24.037013480073536,1
11.899883769596448,15.682450360133716,1
11.312117678369933,26.522578253977468,1
11.76810450964021,18.580514222876864,1
13.966555891938208,11.345720847696866,-1
11.845517829679412,12.504439575582552,-1
17.476915380165284,17.788981144309865,-1
3.6815406423937187,19.6257791671721,1
10.80304371541229,19.119200724431348,2
8.361427597611257,20.389220234619984,2
15.437672459082187,26.35540785694146,1
15.624050948198065,21.207055426606615,1
9.602939842429796,21.28344286306595,2
10.254742848365757,22.521879138318116,2
12.407410286096965,18.422029626916245,1
12.136272053277686,18.143154192301264,1
9.799335282548242,25.99412805026947,1
7.869898556759721,22.438705301056327,2
8.96380128952219,16.759203146795418,1
12.487540557248728,17.194332170443744,1
6.80096276426504,15.426850063040618,1
6.504031877890306,18.55538179878631,1
8.773167289409706,22.427253561411398,2
6.353888562746907,23.66107927168305,1
4.830696752222757,26.480556967998833,-1
14.600982433706612,27.634424318557187,1
11.589413573452807,21.07113597996124,2
15.865669348455642,21.751958864275245,1
13.00544879372109,20.24707309230102,1
5.659912964504557,16.143485262296107,1
8.304766162696689,14.477130719649871,1
10.098239137891195,15.566534334846192,1
14.739521386225078,23.932864484069185,1
8.540634736103078,18.516283797303057,2
11.988101953192643,25.52741439054288,2
6.7665707697868145,22.093395608082584,1
10.94753520099476,22.332329603942707,2
8.031369060920179,17.16343042524883,1
13.033799316700973,19.477975763110983,1
9.333058364284854,20.46800615104809,2
9.622483549293106,27.568083973640274,1
14.292770394060659,15.411690885160223,-1
9.523357997501364,20.43310319738243,2
10.857269390217475,25.23201639191916,2
12.1249129533531,23.523012304117387,2
11.203658529678782,15.460332722223296,1
7.266111249947056,20.878363973501184,1
6.331417805785973,17.79157147985829,1
5.9030993471197375,24.08448321742474,1
7.744821817658359,25.314079773189526,1
14.740490318139948,15.452381748605465,-1
8.81533209845179,21.48835456413596,2
12.218891518628203,21.50949246244015,2
13.206889242247431,16.718052597732946,1
9.417051500265888,18.110931903210304,1
8.34853887216926,23.473516727266247,1
11.872565692222409,17.483476682802117,1
8.185581464395296,15.481137622086749,1
4.618047516801701,18.791533993815236,1
7.126139107702064,23.162873864963018,1
6.547512556877194,14.971557737225586,1
10.840837348584964,14.78674694137618,1
6.518910516016226,21.676736560049736,1
7.513284903900135,18.546628590980234,1
9.980335562816524,19.900514380021303,2
10.593588659027427,17.123632376128374,1
15.45937907549951,23.362065650967615,1
5.860206112783083,19.302369810953884,1
12.753604223333335,19.442869067508493,1
14.505110654624325,19.50104236268323,1
10.632646568666212,16.260003218108036,1
11.096936054762208,22.00876304175023,2
12.307639195903874,21.30915585295135,2
5.718553895860478,15.233116514896086,1
9.050602098069799,12.314986286501167,-1
4.275196940128939,17.238811189142083,1
7.931329555549038,22.44995671019951,2
17.016871463600836,21.350207160405375,-1
7.672241092246846,16.556891580811858,1
9.683448086663333,25.06868225669425,1
9.057878361665734,19.606116240931684,2
10.284785205409648,20.68225039452336,2
13.905976035094577,22.4485444692304,1
10.106855765275052,20.62719462165721,2
7.96635292803131,24.298702918028216,1
12.374765856230905,15.094790582327933,-1
10.431766943556406,15.624682966983736,1
9.436616112726012,24.23917970037091,2
8.955005173401581,19.174978859611475,2
13.801612368820559,16.852060430312648,-1
12.722484115472785,19.686293553661656,1
14.818259868414831,13.024803432644937,-1
6.536432520562248,19.53777047360138,1
13.139321178272118,23.069984111215735,2
11.583869420638894,20.677625216844554,2
7.818477607245879,20.69878319861673,2
7.743982076272454,24.920748873330968,1
9.579203874734814,25.43777293575706,1
11.131485947070146,24.131822024811452,2
9.642126762359931,19.180343784812294,2
17.16039141551511,18.64767890549897,-1
